name,run_id,created_at,model_name,task_name,data_split_seed,validation_metric,validation_crps,validation_rmse,test_crps,test_rmse,fitting_time_s,validation_prediction_time_s,test_prediction_time_s,validation_fixed_effect_residual_rmse,best_boosting_round,model.train_params.learning_rate,model.train_params.lambda_l2,model.train_params.min_data_in_leaf,model.train_params.num_leaves,model.train_params.max_bin,model.train_params.max_depth,model.np_params.dropout,model.np_train_params.learning_rate,model.np_train_params.epochs_per_round,model.lgbm_params.learning_rate,model.lgbm_params.lambda_l2,model.lgbm_params.min_data_in_leaf,model.lgbm_params.num_leaves,model.lgbm_params.max_bin,model.lgbm_params.max_depth,epochs_trained,model.params.dropout
anp-in_context-protein-seed0,uwt6liqq,2026-07-21T09:02:36Z,anp,in_context,0,rmse,0.2308918358141536,0.2271329504546106,0.2305333871874659,0.2280431827684637,960.5228796005248,0.3098242282867431,0.3164618015289306,,,1.4936835544198446e-05,,,,,,,,,,,,,,,2152.0,0.0142072116395773
anp-in_context-protein-seed0,uwxb2ufz,2026-07-21T11:50:02Z,anp,in_context,0,rmse,0.2077823997789974,0.2302718217707691,0.2079061913573368,0.2334289657907899,461.8310780525207,0.3035295009613037,0.3187692165374756,,,7.537078298264379e-05,,,,,,,,,,,,,,,1020.0,0.1140393540835759
anp-in_context-protein-seed0,ve9zkmdi,2026-07-21T08:19:27Z,anp,in_context,0,rmse,0.1211659634154848,0.216803841754937,0.1268896009863876,0.2283461861597544,615.345121383667,0.3219034671783447,0.3251197338104248,,,0.0006074996073425,,,,,,,,,,,,,,,1366.0,0.0875174422525385
anp-in_context-protein-seed0,w26oahwn,2026-07-21T10:33:31Z,anp,in_context,0,rmse,0.1438131000106758,0.2214911032474323,0.1465388308003389,0.2307808775295552,399.8768944740296,0.3202223777770996,0.3215615749359131,,,0.0003535634629148,,,,,,,,,,,,,,,876.0,0.0529111224209254
anp-in_context-protein-seed0,w9lcd4mt,2026-07-21T11:00:58Z,anp,in_context,0,rmse,0.1300594947894691,0.2206575266005551,0.1356910080859885,0.2339607732721796,712.9295704364777,0.3002004623413086,0.274132490158081,,,0.0002310152225018,,,,,,,,,,,,,,,1582.0,0.1887496157029248
anp-in_context-protein-seed0,xdxschbq,2026-07-21T12:13:04Z,anp,in_context,0,rmse,0.218484100979795,0.2351300018617005,0.2182798485307328,0.2373357182882863,777.5693402290344,0.3234457969665527,0.320350170135498,,,3.210577849550394e-05,,,,,,,,,,,,,,,1678.0,0.1306216650930796
anp-in_context-protein-seed0,y4i1revs,2026-07-21T11:12:56Z,anp,in_context,0,rmse,0.202311851421715,0.2278159912388431,0.2019159802161027,0.2295175559293192,497.94145154953,0.3051300048828125,0.3236455917358398,,,7.4827960376208e-05,,,,,,,,,,,,,,,1135.0,0.0719015801147572
anp-in_context-protein-seed0,zi48cmd4,2026-07-21T08:29:47Z,anp,in_context,0,rmse,0.1991831683115676,0.2345366347129061,0.1988326215577873,0.2358295531752435,679.7674169540405,0.2545995712280273,0.2327935695648193,,,5.846326121643416e-05,,,,,,,,,,,,,,,1526.0,0.1927325521002058
anp-in_context-protein-seed1,2lxric41,2026-07-21T17:45:10Z,anp,in_context,1,rmse,0.2289313671896266,0.2434863733847254,0.235619402097908,0.2665489164460468,588.8359706401825,0.2646009922027588,0.2658767700195312,,,3.082131641442947e-05,,,,,,,,,,,,,,,1347.0,0.0932621545712612
anp-in_context-protein-seed1,33vv794p,2026-07-21T16:05:05Z,anp,in_context,1,rmse,0.2199120870450648,0.2410852462856074,0.2264416259340292,0.2612967325380295,396.5741794109345,0.262749433517456,0.2573041915893554,,,6.75031252159592e-05,,,,,,,,,,,,,,,897.0,0.1043696643500143
anp-in_context-protein-seed1,42x2w53k,2026-07-21T14:54:48Z,anp,in_context,1,rmse,0.2112662152546208,0.2451736153010956,0.2178778831136351,0.2640410514362855,325.4472279548645,0.303844690322876,0.3249068260192871,,,0.000114232541556,,,,,,,,,,,,,,,744.0,0.1583450076165329
anp-in_context-protein-seed1,5jjnlstv,2026-07-21T15:59:21Z,anp,in_context,1,rmse,0.1376603322577393,0.2392906547624248,0.1498878126775761,0.2631164877423512,337.8836016654968,0.3096339702606201,0.3037419319152832,,,0.0007750644796341,,,,,,,,,,,,,,,774.0,0.0286706574818092
anp-in_context-protein-seed1,5pw78j1u,2026-07-21T17:04:34Z,anp,in_context,1,rmse,0.2223419295786149,0.2450092300312682,0.2278691069174311,0.2626945356527242,454.0329539775848,0.267519474029541,0.2712864875793457,,,5.338528208876637e-05,,,,,,,,,,,,,,,1042.0,0.0630856701848367
anp-in_context-protein-seed1,6to8v6p0,2026-07-21T16:28:25Z,anp,in_context,1,rmse,0.2177711912148505,0.2486165820119988,0.2241374424525669,0.2691606716967397,224.6181988716125,0.3110077381134033,0.3056178092956543,,,0.0001713436419711,,,,,,,,,,,,,,,513.0,0.1224191445444842
anp-in_context-protein-seed1,7vltxwsk,2026-07-21T16:23:51Z,anp,in_context,1,rmse,0.2047929929939296,0.2349564027742961,0.2101900320019871,0.2509818507275232,268.8160469532013,0.3283455371856689,0.3213481903076172,,,0.0001718980674331,,,,,,,,,,,,,,,612.0,0.003757960087271
anp-in_context-protein-seed1,95egx7p0,2026-07-21T14:20:12Z,anp,in_context,1,rmse,0.1636009980577209,0.2418841574502969,0.169417118776966,0.2555952040623467,386.6947093009949,0.3213474750518799,0.3217132091522217,,,0.0002693883019285,,,,,,,,,,,,,,,859.0,0.1097627007854649
anp-in_context-protein-seed1,9o63a4ey,2026-07-21T14:26:45Z,anp,in_context,1,rmse,0.2233587258368834,0.2473493708907476,0.2310188572581221,0.272462291817107,251.8787965774536,0.3207120895385742,0.3285589218139648,,,0.0001229607110732,,,,,,,,,,,,,,,562.0,0.1205526752143287
anp-in_context-protein-seed1,a18ag6f6,2026-07-21T14:44:24Z,anp,in_context,1,rmse,0.2077274721258608,0.2514981039012646,0.2141045826237376,0.2712338799205613,617.7014808654785,0.3169691562652588,0.3137679100036621,,,5.846326121643416e-05,,,,,,,,,,,,,,,1400.0,0.1927325521002058
anp-in_context-protein-seed1,asn69a05,2026-07-21T16:50:47Z,anp,in_context,1,rmse,0.2331656811544704,0.2443734912882352,0.2391770392760167,0.2651096944759151,822.0349340438843,0.315892219543457,0.3199231624603271,,,1.810725406663106e-05,,,,,,,,,,,,,,,1874.0,0.0420765122147681
anp-in_context-protein-seed1,d4p285vm,2026-07-21T15:29:20Z,anp,in_context,1,rmse,0.1343868534739424,0.238274431317395,0.1427695078301512,0.2556493490543856,551.6901268959045,0.3197505474090576,0.3159511089324951,,,0.0005495716186411,,,,,,,,,,,,,,,1246.0,0.1556313501899701
anp-in_context-protein-seed1,dat02ewa,2026-07-21T16:32:16Z,anp,in_context,1,rmse,0.2061678590674849,0.2491961061907947,0.2148126210069822,0.2753002943351565,226.4784450531006,0.3072764873504638,0.3134617805480957,,,0.0002310152225018,,,,,,,,,,,,,,,517.0,0.1887496157029248
anp-in_context-protein-seed1,dxk5kcpe,2026-07-21T17:22:16Z,anp,in_context,1,rmse,0.2288413363466694,0.2423226617592069,0.2344115320398417,0.2598655049344937,830.6133570671082,0.268146276473999,0.2635493278503418,,,2.1019338091154404e-05,,,,,,,,,,,,,,,1874.0,0.0417753512189669
anp-in_context-protein-seed1,dyw3xcgp,2026-07-21T17:55:04Z,anp,in_context,1,rmse,0.231151341561241,0.2399896371670277,0.2371351262002872,0.260362443190919,912.7579100131989,0.1836364269256592,0.182227611541748,,,1.6624564693643617e-05,,,,,,,,,,,,,,,2112.0,0.0317939167291039
anp-in_context-protein-seed1,eggmxjji,2026-07-21T15:24:17Z,anp,in_context,1,rmse,0.1564798188957187,0.2396758978200044,0.1635091495846206,0.2561871472634223,298.49669218063354,0.3099524974822998,0.3247227668762207,,,0.0004626362841475,,,,,,,,,,,,,,,675.0,0.0040436794880651
anp-in_context-protein-seed1,icrpew6l,2026-07-21T16:44:15Z,anp,in_context,1,rmse,0.3153251421991541,0.3327195878952433,0.3194751540127531,0.3423634731493108,125.4843888282776,0.3076586723327636,0.310755968093872,,,1.3196262418422204e-05,,,,,,,,,,,,,,,304.0,0.1395262391854529
anp-in_context-protein-seed1,k4m8einv,2026-07-21T17:12:14Z,anp,in_context,1,rmse,0.2114671514424712,0.2480177413899858,0.2173540401126449,0.2664770809554662,460.32792925834656,0.3160221576690674,0.3180458545684814,,,7.537078298264379e-05,,,,,,,,,,,,,,,1032.0,0.1140393540835759
anp-in_context-protein-seed1,l3jrq7a3,2026-07-21T16:11:47Z,anp,in_context,1,rmse,0.1613080958456112,0.2406007859792166,0.1674621329490316,0.2567142741749488,335.1642482280731,0.3045456409454345,0.3069403171539306,,,0.0003535634629148,,,,,,,,,,,,,,,743.0,0.0529111224209254
anp-in_context-protein-seed1,ltg2s8t2,2026-07-21T17:36:12Z,anp,in_context,1,rmse,0.2371656570700402,0.2633108117272114,0.2445359778321163,0.2877490465841892,493.06891441345215,0.3121800422668457,0.3234424591064453,,,3.210577849550394e-05,,,,,,,,,,,,,,,1136.0,0.1306216650930796
anp-in_context-protein-seed1,pfjkg2bc,2026-07-21T18:10:22Z,anp,in_context,1,rmse,0.2361969499222493,0.2626654759330714,0.2434828223251715,0.2864082138157212,817.149156332016,0.314079999923706,0.3179357051849365,,,1.889582693802601e-05,,,,,,,,,,,,,,,1860.0,0.1312659178930547
anp-in_context-protein-seed1,pk9snpdy,2026-07-21T15:46:41Z,anp,in_context,1,rmse,0.1419702091283499,0.2394759607988643,0.1517661224258901,0.2625340189468522,460.7301528453827,0.3108079433441162,0.3131437301635742,,,0.0003639639356786,,,,,,,,,,,,,,,1049.0,0.0922958724505863
anp-in_context-protein-seed1,q121aigo,2026-07-21T15:06:19Z,anp,in_context,1,rmse,0.2300447736467634,0.2392513406508016,0.2357229837557165,0.2579742672096229,1071.9377410411837,0.3246135711669922,0.3134162425994873,,,1.4936835544198446e-05,,,,,,,,,,,,,,,2430.0,0.0142072116395773
anp-in_context-protein-seed1,qnzcpyjw,2026-07-21T17:20:00Z,anp,in_context,1,rmse,0.3250589403956609,0.3330448997669518,0.3292205092798957,0.3425126558266959,130.16217517852783,0.3021435737609863,0.3076374530792236,,,1.5998881492631487e-05,,,,,,,,,,,,,,,286.0,0.1976747676118452
anp-in_context-protein-seed1,sbun9o14,2026-07-21T15:54:27Z,anp,in_context,1,rmse,0.1959856545052877,0.2366668273478409,0.2007303669892952,0.2486805408593997,289.19799184799194,0.3196489810943603,0.3127720355987549,,,0.0001904767808428,,,,,,,,,,,,,,,657.0,0.0236548851737866
anp-in_context-protein-seed1,ssay3is1,2026-07-21T16:17:28Z,anp,in_context,1,rmse,0.1962453197519122,0.2461508496996938,0.2016450037939623,0.26084476997732,375.431875705719,0.3350317478179931,0.3156018257141113,,,0.0001370464839284,,,,,,,,,,,,,,,860.0,0.0912300664433097
anp-in_context-protein-seed1,u19lmnjk,2026-07-21T14:31:04Z,anp,in_context,1,rmse,0.1700323151379096,0.2416069209584697,0.1771502145906774,0.2604847769820604,437.2978701591492,0.3179774284362793,0.3222670555114746,,,0.0001957889720121,,,,,,,,,,,,,,,980.0,0.0847309598677809
anp-in_context-protein-seed1,uvzl9qzw,2026-07-21T14:38:45Z,anp,in_context,1,rmse,0.1417966104966007,0.2405279841959978,0.1506786147061125,0.259285189510945,331.472279548645,0.3120875358581543,0.2838242053985595,,,0.0006074996073425,,,,,,,,,,,,,,,762.0,0.0875174422525385
anp-in_context-protein-seed1,v9e9gnhq,2026-07-21T16:46:50Z,anp,in_context,1,rmse,0.2079490635037837,0.247187533478593,0.2153638048869807,0.2698821809594946,225.40481114387512,0.3251378536224365,0.3142588138580322,,,0.00021941976179,,,,,,,,,,,,,,,516.0,0.1333533430891335
anp-in_context-protein-seed1,wi8vzr33,2026-07-21T15:00:36Z,anp,in_context,1,rmse,0.1412152446520868,0.2445170953377513,0.1515150834459045,0.2646791941870152,338.5445249080658,0.3079872131347656,0.3160715103149414,,,0.0007098936257405,,,,,,,,,,,,,,,774.0,0.1136089122187864
anp-in_context-protein-seed1,wqjo8l02,2026-07-21T16:36:08Z,anp,in_context,1,rmse,0.2114831877917778,0.24650704786873,0.2177650903575512,0.2663654775563993,459.8973662853241,0.3076107501983642,0.3017516136169433,,,7.4827960376208e-05,,,,,,,,,,,,,,,1032.0,0.0719015801147572
anp-in_context-protein-seed1,xllbshfg,2026-07-21T15:38:39Z,anp,in_context,1,rmse,0.1386602481483167,0.2384734327071933,0.1486232870547198,0.2602430934218811,476.10223031044006,0.3264544010162353,0.296792984008789,,,0.0003965675081771,,,,,,,,,,,,,,,1068.0,0.1957236684465528
anp-in_context-protein-seed2,031yvow2,2026-07-21T23:16:50Z,anp,in_context,2,rmse,0.2349958652403296,0.2645431286028828,0.2261439200477733,0.223463777709038,734.5260183811188,0.157034158706665,0.1525435447692871,,,1.810725406663106e-05,,,,,,,,,,,,,,,2162.0,0.0420765122147681
anp-in_context-protein-seed2,2c1b7za4,2026-07-21T21:45:51Z,anp,in_context,2,rmse,0.1529347456290747,0.2620608947876397,0.1391050790660472,0.2286514566782179,232.87772798538208,0.1928803920745849,0.1874072551727295,,,0.0007098936257405,,,,,,,,,,,,,,,658.0,0.1136089122187864
anp-in_context-protein-seed2,4wendvil,2026-07-21T21:49:49Z,anp,in_context,2,rmse,0.2435238137062418,0.2633884919228219,0.2356802644629927,0.2255855664759598,636.6033318042755,0.1517932415008545,0.1509809494018554,,,1.4936835544198446e-05,,,,,,,,,,,,,,,1820.0,0.0142072116395773
anp-in_context-protein-seed2,8nkf3yc9,2026-07-21T23:36:05Z,anp,in_context,2,rmse,0.2132390052183995,0.2677785226479813,0.2041417098626858,0.2292275893059317,388.83351826667786,0.1531715393066406,0.154306411743164,,,7.537078298264379e-05,,,,,,,,,,,,,,,1119.0,0.1140393540835759
anp-in_context-protein-seed2,8nwewe0z,2026-07-21T22:53:18Z,anp,in_context,2,rmse,0.1874475113606204,0.2665436827235805,0.1755626492384003,0.2243392815389557,312.3002915382385,0.155635118484497,0.1487114429473877,,,0.0001713436419711,,,,,,,,,,,,,,,932.0,0.1224191445444842
anp-in_context-protein-seed2,9qfw5u4p,2026-07-21T21:38:40Z,anp,in_context,2,rmse,0.1969923291887556,0.2716848900137152,0.1863300742172613,0.2324524365092833,384.9267504215241,0.1492142677307129,0.1461224555969238,,,0.000114232541556,,,,,,,,,,,,,,,1109.0,0.1583450076165329
anp-in_context-protein-seed2,ab6k3mc8,2026-07-21T22:26:43Z,anp,in_context,2,rmse,0.1485242677482578,0.2606344799126075,0.1379432213015672,0.2374835056345615,260.8297154903412,0.152308702468872,0.1522002220153808,,,0.0007750644796341,,,,,,,,,,,,,,,744.0,0.0286706574818092
anp-in_context-protein-seed2,aw0yjayn,2026-07-21T22:42:39Z,anp,in_context,2,rmse,0.1858907028357741,0.2650678406861134,0.1763488158116357,0.2300592828926185,371.8293342590332,0.1080362796783447,0.1117560863494873,,,0.0001370464839284,,,,,,,,,,,,,,,1118.0,0.0912300664433097
anp-in_context-protein-seed2,gadwowjn,2026-07-21T22:58:37Z,anp,in_context,2,rmse,0.1826852539275166,0.2707488022406736,0.1710733553258384,0.2317887531058584,284.7656011581421,0.1521754264831543,0.1532328128814697,,,0.0002310152225018,,,,,,,,,,,,,,,817.0,0.1887496157029248
anp-in_context-protein-seed2,hylzyebi,2026-07-21T21:16:26Z,anp,in_context,2,rmse,0.1768032034099725,0.263862066076058,0.1641204913734143,0.2215321203542184,359.2007451057434,0.1811068058013916,0.1887280941009521,,,0.0001957889720121,,,,,,,,,,,,,,,987.0,0.0847309598677809
anp-in_context-protein-seed2,j8dkryws,2026-07-21T23:10:12Z,anp,in_context,2,rmse,0.3246112982985865,0.3549706094859899,0.3161013267596839,0.3173115526392414,112.2115364074707,0.1550641059875488,0.1472096443176269,,,1.3196262418422204e-05,,,,,,,,,,,,,,,301.0,0.1395262391854529
anp-in_context-protein-seed2,jaxg4vxp,2026-07-22T00:18:21Z,anp,in_context,2,rmse,0.2421212744629756,0.2639419454121063,0.2340477866993549,0.2254261829773672,606.9230659008026,0.1599898338317871,0.1555113792419433,,,1.6624564693643617e-05,,,,,,,,,,,,,,,1753.0,0.0317939167291039
anp-in_context-protein-seed2,ksdoi584,2026-07-21T23:44:27Z,anp,in_context,2,rmse,0.2343129480342001,0.2652684402659036,0.224815661068162,0.2217440996310539,671.9404382705688,0.153787612915039,0.1515965461730957,,,2.1019338091154404e-05,,,,,,,,,,,,,,,1935.0,0.0417753512189669
anp-in_context-protein-seed2,lzkgok00,2026-07-21T21:22:30Z,anp,in_context,2,rmse,0.1469092418923195,0.261909234822907,0.1325126740990615,0.2276217185094919,322.328218460083,0.1892399787902832,0.1895532608032226,,,0.0006074996073425,,,,,,,,,,,,,,,872.0,0.0875174422525385
anp-in_context-protein-seed2,nco8vcpr,2026-07-22T00:28:33Z,anp,in_context,2,rmse,0.3273830214443938,0.3551475047965504,0.3189208532459645,0.3173908515615296,97.35629749298096,0.1535098552703857,0.1537375450134277,,,1.889582693802601e-05,,,,,,,,,,,,,,,270.0,0.1312659178930547
anp-in_context-protein-seed2,o8mcxckz,2026-07-21T23:29:12Z,anp,in_context,2,rmse,0.2234541464350364,0.2670724663299464,0.2151501087361511,0.2300472210990689,408.70444917678833,0.1525120735168457,0.1499514579772949,,,5.338528208876637e-05,,,,,,,,,,,,,,,1181.0,0.0630856701848367
anp-in_context-protein-seed2,o9qxd5qf,2026-07-21T22:18:04Z,anp,in_context,2,rmse,0.1595199465336284,0.2646485419863195,0.1439971392163,0.2221463964128957,287.11821961402893,0.148245096206665,0.1450207233428955,,,0.0003639639356786,,,,,,,,,,,,,,,874.0,0.0922958724505863
anp-in_context-protein-seed2,olnyng7a,2026-07-21T21:27:58Z,anp,in_context,2,rmse,0.2065083972253035,0.2720455977197709,0.1971775679638161,0.2355838326165669,609.1372222900391,0.1881954669952392,0.1902427673339844,,,5.846326121643416e-05,,,,,,,,,,,,,,,1626.0,0.1927325521002058
anp-in_context-protein-seed2,oo7vixwr,2026-07-21T22:11:49Z,anp,in_context,2,rmse,0.1487388212091,0.2620544997970925,0.130979135892117,0.2176024549436211,369.5091257095337,0.1160004138946533,0.1146333217620849,,,0.0003965675081771,,,,,,,,,,,,,,,1028.0,0.1957236684465528
anp-in_context-protein-seed2,p5y09e15,2026-07-21T23:55:44Z,anp,in_context,2,rmse,0.2233340167002395,0.2727372758052773,0.214011022853519,0.2333598350650496,666.8725457191467,0.1519398689270019,0.1461620330810547,,,3.210577849550394e-05,,,,,,,,,,,,,,,1906.0,0.1306216650930796
anp-in_context-protein-seed2,pl2f5obg,2026-07-21T22:00:31Z,anp,in_context,2,rmse,0.1600007113679361,0.2619858956224698,0.1488865343951182,0.2314374132601173,253.2474193572998,0.1555089950561523,0.1527719497680664,,,0.0004626362841475,,,,,,,,,,,,,,,739.0,0.0040436794880651
anp-in_context-protein-seed2,q90nq5dl,2026-07-21T22:22:56Z,anp,in_context,2,rmse,0.2031474362682382,0.2604985697873711,0.1931804563941025,0.2202195110888036,221.28746390342712,0.1546828746795654,0.1543841361999511,,,0.0001904767808428,,,,,,,,,,,,,,,657.0,0.0236548851737866
anp-in_context-protein-seed2,qo8thsez,2026-07-21T22:31:11Z,anp,in_context,2,rmse,0.2175138387115159,0.2682745004207189,0.2089028175699586,0.2320662437906444,365.8541541099548,0.1527860164642334,0.153745412826538,,,6.75031252159592e-05,,,,,,,,,,,,,,,1123.0,0.1043696643500143
anp-in_context-protein-seed2,r8x42m8t,2026-07-21T21:10:40Z,anp,in_context,2,rmse,0.2026529079530297,0.2672478354619953,0.1926377259895776,0.2281615007211167,339.2689280509949,0.1948208808898925,0.1937429904937744,,,0.0001229607110732,,,,,,,,,,,,,,,931.0,0.1205526752143287
anp-in_context-protein-seed2,uup64u3k,2026-07-21T22:49:07Z,anp,in_context,2,rmse,0.2078833762776976,0.2590581753868334,0.1985082991862546,0.220894467291859,201.8347578048706,0.158217191696167,0.1548309326171875,,,0.0001718980674331,,,,,,,,,,,,,,,657.0,0.003757960087271
anp-in_context-protein-seed2,vdnjcw3t,2026-07-21T23:03:27Z,anp,in_context,2,rmse,0.2112136202822163,0.2667160141882825,0.2022576680997523,0.229948713712816,400.1029200553894,0.1548788547515869,0.1519191265106201,,,7.4827960376208e-05,,,,,,,,,,,,,,,1175.0,0.0719015801147572
anp-in_context-protein-seed2,vzha3ge5,2026-07-21T22:04:50Z,anp,in_context,2,rmse,0.1431556661785272,0.257880341063281,0.1323561718239601,0.2328419954249893,414.66412258148193,0.1564657688140869,0.153757095336914,,,0.0005495716186411,,,,,,,,,,,,,,,1177.0,0.1556313501899701
anp-in_context-protein-seed2,w3mjw0kr,2026-07-22T00:06:56Z,anp,in_context,2,rmse,0.2241515714532407,0.26930275949734,0.2145527696775642,0.2276930487965727,679.3076539039612,0.1599879264831543,0.1596498489379882,,,3.082131641442947e-05,,,,,,,,,,,,,,,1902.0,0.0932621545712612
anp-in_context-protein-seed2,waf8ckb3,2026-07-21T23:12:10Z,anp,in_context,2,rmse,0.183342405312568,0.265039280015942,0.1727319112638148,0.2273950249460908,273.3666718006134,0.1580965518951416,0.1574368476867675,,,0.00021941976179,,,,,,,,,,,,,,,817.0,0.1333533430891335
anp-in_context-protein-seed2,wok3b0pw,2026-07-21T23:42:41Z,anp,in_context,2,rmse,0.3341206407713142,0.3552945020683055,0.3258712715388175,0.3173501644289034,102.0148983001709,0.1521520614624023,0.1514787673950195,,,1.5998881492631487e-05,,,,,,,,,,,,,,,284.0,0.1976747676118452
anp-in_context-protein-seed2,xide8xv0,2026-07-21T22:37:52Z,anp,in_context,2,rmse,0.1613845891653453,0.2611590458950062,0.1493015023474078,0.2278177913811241,281.69042706489563,0.1539218425750732,0.1525635719299316,,,0.0003535634629148,,,,,,,,,,,,,,,847.0,0.0529111224209254
anp-in_context-protein-seed2,zzf1qv6t,2026-07-21T21:03:44Z,anp,in_context,2,rmse,0.1644389753973027,0.2693564060734027,0.1474942164138634,0.2223684285869453,397.9561800956726,0.1893088817596435,0.1883299350738525,,,0.0002693883019285,,,,,,,,,,,,,,,1013.0,0.1097627007854649
anp-in_context-protein-seed3,08lqhcvp,2026-07-21T10:35:10Z,anp,in_context,3,rmse,0.1398154733903732,0.2124594545292543,0.1616766394638433,0.2694020854590824,514.6517376899719,0.3370680809020996,0.3431396484375,,,0.0002310152225018,,,,,,,,,,,,,,,1165.0,0.1887496157029248
anp-in_context-protein-seed3,1qor6c8t,2026-07-21T10:52:18Z,anp,in_context,3,rmse,0.1695225247107316,0.2129661746903956,0.1860322653208875,0.2640688646270538,348.159051656723,0.319817304611206,0.301983118057251,,,0.00021941976179,,,,,,,,,,,,,,,785.0,0.1333533430891335
anp-in_context-protein-seed3,27jdxo9o,2026-07-21T08:10:07Z,anp,in_context,3,rmse,0.1932311440178741,0.2060558954072048,0.2099718432808587,0.2667691517594777,262.9718010425568,0.3065364360809326,0.3166534900665283,,,0.0001957889720121,,,,,,,,,,,,,,,593.0,0.0847309598677809
anp-in_context-protein-seed3,2nl1ke3o,2026-07-21T11:12:23Z,anp,in_context,3,rmse,0.2120260710500258,0.2087590839408107,0.2276632395355543,0.2685952775189473,469.5903642177582,0.3128762245178222,0.3090372085571289,,,5.338528208876637e-05,,,,,,,,,,,,,,,1077.0,0.0630856701848367
anp-in_context-protein-seed3,5bk90rjg,2026-07-21T12:22:00Z,anp,in_context,3,rmse,0.3086468168252021,0.3125776993608953,0.316912175886307,0.3386588837888168,124.89672756195068,0.3118293285369873,0.3113126754760742,,,1.889582693802601e-05,,,,,,,,,,,,,,,275.0,0.1312659178930547
anp-in_context-protein-seed3,6rh7enar,2026-07-21T10:49:48Z,anp,in_context,3,rmse,0.313018280454629,0.3129051025032746,0.3211271970529589,0.3385122153661118,132.7026116847992,0.3122944831848144,0.3097643852233886,,,1.3196262418422204e-05,,,,,,,,,,,,,,,301.0,0.1395262391854529
anp-in_context-protein-seed3,8kycoxmb,2026-07-21T08:03:11Z,anp,in_context,3,rmse,0.1873159175965844,0.2115390350086284,0.2023231227223466,0.2632228243079855,410.1948955059051,0.3274190425872803,0.3266408443450928,,,0.0001229607110732,,,,,,,,,,,,,,,917.0,0.1205526752143287
anp-in_context-protein-seed3,918pzhgr,2026-07-21T11:53:12Z,anp,in_context,3,rmse,0.2127954968176652,0.2082829144502967,0.2289876771720859,0.2711596308308327,736.6861088275909,0.3043859004974365,0.3183081150054931,,,3.082131641442947e-05,,,,,,,,,,,,,,,1684.0,0.0932621545712612
anp-in_context-protein-seed3,atjzsud8,2026-07-21T10:14:23Z,anp,in_context,3,rmse,0.1746420876905062,0.2099870382512065,0.193895300090936,0.2713359520932816,224.0993659496307,0.2864301204681396,0.3141698837280273,,,0.0003535634629148,,,,,,,,,,,,,,,530.0,0.0529111224209254
anp-in_context-protein-seed3,bhp5po6q,2026-07-21T09:25:32Z,anp,in_context,3,rmse,0.1156563775464632,0.2002883892979634,0.1437083653041294,0.2631267717065612,583.0564556121826,0.3165607452392578,0.2965214252471924,,,0.0003639639356786,,,,,,,,,,,,,,,1327.0,0.0922958724505863
anp-in_context-protein-seed3,ds3bnbje,2026-07-21T07:56:21Z,anp,in_context,3,rmse,0.1542025343466303,0.211608033349079,0.1715840728440766,0.2610118272789272,400.44392347335815,0.3164601325988769,0.3222262859344482,,,0.0002693883019285,,,,,,,,,,,,,,,833.0,0.1097627007854649
anp-in_context-protein-seed3,dv35kjvq,2026-07-21T10:18:40Z,anp,in_context,3,rmse,0.1868997500748584,0.206239722193715,0.2042819166017326,0.2664197182941694,362.7214705944061,0.320340633392334,0.3044650554656982,,,0.0001370464839284,,,,,,,,,,,,,,,834.0,0.0912300664433097
anp-in_context-protein-seed3,eisjbx6c,2026-07-21T09:35:21Z,anp,in_context,3,rmse,0.1989691930365479,0.2092920647933022,0.2144131145410837,0.2662328512975592,253.31505227088928,0.3192813396453857,0.3083751201629638,,,0.0001904767808428,,,,,,,,,,,,,,,564.0,0.0236548851737866
anp-in_context-protein-seed3,f72q1yyf,2026-07-21T09:13:07Z,anp,in_context,3,rmse,0.1259759976058056,0.2110418851516829,0.1492389785288103,0.2636031011052598,360.185519695282,0.3138206005096435,0.3101034164428711,,,0.0005495716186411,,,,,,,,,,,,,,,829.0,0.1556313501899701
anp-in_context-protein-seed3,g2gk70v7,2026-07-21T12:05:34Z,anp,in_context,3,rmse,0.2218447628752279,0.2039987915818097,0.2378982118613213,0.2698611650537209,979.9454033374786,0.2670254707336426,0.2631762027740478,,,1.6624564693643617e-05,,,,,,,,,,,,,,,2197.0,0.0317939167291039
anp-in_context-protein-seed3,i501mem0,2026-07-21T10:58:11Z,anp,in_context,3,rmse,0.2238063612881438,0.2049176714996469,0.2393411642998353,0.2680611360936604,821.2286207675934,0.2662785053253174,0.2622742652893066,,,1.810725406663106e-05,,,,,,,,,,,,,,,1903.0,0.0420765122147681
anp-in_context-protein-seed3,it8z0sn3,2026-07-21T10:43:50Z,anp,in_context,3,rmse,0.2136704514666301,0.2074881226059138,0.2294915162727808,0.2687780358188678,342.79547238349915,0.3112552165985107,0.3025350570678711,,,7.4827960376208e-05,,,,,,,,,,,,,,,795.0,0.0719015801147572
anp-in_context-protein-seed3,j28443im,2026-07-21T08:41:41Z,anp,in_context,3,rmse,0.1158082476891707,0.2095674509227292,0.1446642892285921,0.2606972244301294,599.4797306060791,0.301957368850708,0.3142313957214355,,,0.0007098936257405,,,,,,,,,,,,,,,1316.0,0.1136089122187864
