name,run_id,model_name,task_name,data_split_seed,validation_metric,validation_crps,validation_rmse,test_crps,test_rmse,fitting_time_s,validation_prediction_time_s,test_prediction_time_s,validation_rmse_best,validation_rmse_best_epoch,validation_rmse_best_restored,model.params.dropout,model.train_params.learning_rate,validation_fixed_effect_residual_rmse,test_fixed_effect_residual_rmse,model.np_params.dropout,model.np_train_params.learning_rate,model.np_train_params.epochs_per_round,model.lgbm_params.learning_rate,model.lgbm_params.lambda_l2,model.lgbm_params.min_data_in_leaf,model.lgbm_params.num_leaves,model.lgbm_params.max_bin,model.lgbm_params.max_depth,model.train_params.lambda_l2,model.train_params.min_data_in_leaf,model.train_params.num_leaves,model.train_params.max_bin,model.train_params.max_depth
anp-in_context-log_price-seed0,b8kh0h9o,anp,in_context,0,rmse,0.124520895621801,0.2651717619465266,0.1242658474853361,0.2667665019650301,14492.11767578125,8.921711921691895,9.456449270248411,0.2601209588879545,1055.0,True,0.1887496157029248,0.0002310152225018,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed0,c53fhks8,anp,in_context,0,rmse,0.1273502701332047,0.268500041275851,0.1263576907018476,0.2691586065621059,8316.5819272995,10.875771284103394,10.054203748703005,0.2623627801569054,464.0,True,0.0236548851737866,0.0001904767808428,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed0,c7cw83z6,anp,in_context,0,rmse,0.151045989067158,0.2804385475647786,0.1544741065274708,0.2786114696617509,10219.800060987473,6.6213250160217285,6.53722071647644,0.2749475114065811,902.0,True,0.1312659178930547,1.889582693802601e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed0,dc5gb4t7,anp,in_context,0,rmse,0.1608476324502008,0.2930172727194822,0.1580551424627097,0.2852917247660651,13732.878877878187,7.27628493309021,7.421261548995972,0.282934759285271,1252.0,True,0.1976747676118452,1.5998881492631487e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed0,dyhm8lki,anp,in_context,0,rmse,0.1235379615065719,0.274819262180418,0.1275935887709259,0.2674420523987544,8608.848036289215,10.741223096847534,10.4949471950531,0.2632465726779503,490.0,True,0.1556313501899701,0.0005495716186411,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed0,g554qrvj,anp,in_context,0,rmse,0.1281416538715714,0.263846574048147,0.1295738733110092,0.266854938360973,10744.489177703856,8.796947956085205,8.809742212295532,0.2594911356859039,780.0,True,0.0719015801147572,7.4827960376208e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed0,h93ru7ow,anp,in_context,0,rmse,0.1314969421933212,0.2677151363848759,0.1291206978013554,0.2682516994476922,15624.06051826477,10.799822807312012,10.683029413223268,0.2599011861495927,1089.0,True,0.1583450076165329,0.000114232541556,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed0,k22ch0e9,anp,in_context,0,rmse,0.1255169955384372,0.2661682489793691,0.1275910244974093,0.2677478518334346,9092.012603759766,10.132306575775146,10.81128430366516,0.2616527288379093,531.0,True,0.0922958724505863,0.0003639639356786,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed0,kk9293lb,anp,in_context,0,rmse,0.1372352395223372,0.2680180913501934,0.1357415240879036,0.2679841993208104,18275.63767552376,7.159872770309448,7.14741063117981,0.2631082510920462,1693.0,True,0.1306216650930796,3.210577849550394e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed0,lkwtydcu,anp,in_context,0,rmse,0.1244686240478476,0.2629355205509108,0.126866738789882,0.2663087196504227,17946.02373933792,10.95439887046814,10.49311590194702,0.258899521888861,1252.0,True,0.1205526752143287,0.0001229607110732,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed0,lpyl2rcx,anp,in_context,0,rmse,0.127052923745224,0.2637329409733857,0.1294728052547868,0.2721114979662572,11641.433445215223,10.531468868255615,10.901911497116089,0.2608277443881963,721.0,True,0.0912300664433097,0.0001370464839284,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed0,nonuj71z,anp,in_context,0,rmse,0.1416826662134201,0.2786016697779208,0.1370054332248127,0.267289487259113,18725.27371454239,10.090970993041992,9.254194974899292,0.2625954271885393,1355.0,True,0.1927325521002058,5.846326121643416e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed0,opv5qsl7,anp,in_context,0,rmse,0.1352285628456369,0.2740331173620823,0.1292363503954928,0.2668880120076056,7863.152661323547,7.012088060379028,7.272854804992676,0.2615819319503545,548.0,True,0.1333533430891335,0.00021941976179,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed0,pxz5n6uz,anp,in_context,0,rmse,0.1307455840737065,0.2650685361116674,0.1333840762762707,0.2677162449546981,13387.222591161728,6.808502674102783,7.129067420959473,0.2633206047405219,1222.0,True,0.0417753512189669,2.1019338091154404e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed0,sksyx1bj,anp,in_context,0,rmse,0.1276435438423401,0.2686073132837956,0.1284574881195177,0.2701744093110141,19752.102860689163,6.918813705444336,7.222553968429565,0.2595433903667646,1672.0,True,0.1140393540835759,7.537078298264379e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed0,ul8zso6k,anp,in_context,0,rmse,0.1266655896798086,0.2730960281891916,0.1246313546819012,0.2685948427376727,8534.965461015701,10.105194807052612,9.90450644493103,0.2633267422492406,487.0,True,0.1136089122187864,0.0007098936257405,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed0,vap84tys,anp,in_context,0,rmse,0.1421809914728241,0.2637561596790534,0.153434415542311,0.2674499283138017,16132.064287424088,10.176953554153442,10.16083598136902,0.2624951494049055,1071.0,True,0.0142072116395773,1.4936835544198446e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed0,vda6it6d,anp,in_context,0,rmse,0.1348265691595778,0.2673190606978982,0.1371685012344681,0.2695318140977085,10000.355485916138,10.4079749584198,10.13809061050415,0.2650127453014113,609.0,True,0.1043696643500143,6.75031252159592e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed0,vfdjm8i9,anp,in_context,0,rmse,0.1254583184164023,0.268824745105968,0.1268173830220369,0.2673187052802042,9326.777875900269,11.160971879959106,10.986431360244753,0.2598910771257322,538.0,True,0.0529111224209254,0.0003535634629148,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed0,y7y3rvfo,anp,in_context,0,rmse,0.127789890993872,0.2621402974197521,0.1311148342973527,0.2699334440994922,31649.433750629425,9.835143804550173,9.862917423248293,0.2612237226440289,2103.0,True,0.0420765122147681,1.810725406663106e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed0,yk53e8l9,anp,in_context,0,rmse,0.1300759327248795,0.2695608012939418,0.1325301957653463,0.2686628840439977,5157.939739942551,10.923640489578249,10.631356716156006,0.2635536193836999,202.0,True,0.003757960087271,0.0001718980674331,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed0,zzj7wby8,anp,in_context,0,rmse,0.1429330278136253,0.2774154726928858,0.1365283992878265,0.2683822067188393,17189.453571558,16.905890464782715,17.460989236831665,0.2644138740349177,1087.0,True,0.0932621545712612,3.082131641442947e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,19zq5mj9,anp,in_context,1,rmse,0.1427467618559731,0.2799402198998016,0.1328773404740873,0.2671772697821087,14609.185643672943,6.064883708953857,6.346351146697998,0.2650400655970347,1337.0,True,0.0932621545712612,3.082131641442947e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,3hxhrcdj,anp,in_context,1,rmse,0.1261923810561412,0.2710795140484356,0.1242486004196633,0.2685113470026988,11187.935832738876,9.943486213684082,11.167718410491943,0.2608854496802815,722.0,True,0.0236548851737866,0.0001904767808428,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,5n1r3j8f,anp,in_context,1,rmse,0.1306548416631426,0.2765953428139076,0.124383181754197,0.269042234577671,6586.333930015564,10.589568614959717,10.834753513336182,0.2635772036869617,337.0,True,0.0040436794880651,0.0004626362841475,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,5tyu7zaq,anp,in_context,1,rmse,0.1268453608631756,0.267045615264426,0.1262934465512661,0.2693696770310063,14481.903158664703,10.286216497421265,10.544732332229614,0.2608821116831297,979.0,True,0.1224191445444842,0.0001713436419711,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,67te9j8d,anp,in_context,1,rmse,0.1288905179552612,0.2737174302542885,0.1254915622118466,0.2677423925609062,7238.634131193161,10.663800239562988,10.299195289611816,0.2617185809322109,386.0,True,0.0529111224209254,0.0003535634629148,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,6dydgo84,anp,in_context,1,rmse,0.131550253444461,0.2669591573166502,0.1325112275881032,0.2663681693362423,12419.18263554573,10.61283826828003,10.2721586227417,0.2644109816137251,824.0,True,0.1043696643500143,6.75031252159592e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,70ek2kvo,anp,in_context,1,rmse,0.1369862734044965,0.2725853371315791,0.1312558604343618,0.2658093246459984,25151.718094825745,10.671838998794556,10.624948024749756,0.2629432011210219,1469.0,True,0.0420765122147681,1.810725406663106e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,9jc3mo3z,anp,in_context,1,rmse,0.1331483327465988,0.2674936959212801,0.130912865176573,0.2663766359675569,14100.169233322144,7.303080320358276,7.224515438079834,0.2634611381884118,1274.0,True,0.0417753512189669,2.1019338091154404e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,9s6x9100,anp,in_context,1,rmse,0.1307182984587003,0.2652417252262379,0.1337201762757572,0.2674330324382663,21315.55704855919,10.478724956512451,10.691195011138916,0.2626974952490721,1548.0,True,0.0142072116395773,1.4936835544198446e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,9yfhb05t,anp,in_context,1,rmse,0.1309693220568435,0.2661232437556729,0.1292453476052916,0.2655336968340789,28407.021916389465,6.741262912750244,6.85871696472168,0.2612585418025135,1843.0,True,0.0317939167291039,1.6624564693643617e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,bjetjgdy,anp,in_context,1,rmse,0.1229168980659916,0.2651901810157845,0.1237425665744314,0.2679073309613852,12478.547086715698,10.077669143676758,9.976733684539797,0.2601978139800089,853.0,True,0.1957236684465528,0.0003965675081771,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,ea2szwh0,anp,in_context,1,rmse,0.1776364626213304,0.3221424548804504,0.165385489574359,0.2898529404373834,11290.180154561996,6.938262701034546,7.407655715942383,0.2928991398896706,983.0,True,0.1976747676118452,1.5998881492631487e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,eizxr1kb,anp,in_context,1,rmse,0.1251633538457043,0.2713401115510514,0.1229945552111901,0.2706528888834524,9047.34977054596,10.447627305984495,10.563830614089966,0.2622056087385321,546.0,True,0.0286706574818092,0.0007750644796341,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,f45wl9tz,anp,in_context,1,rmse,0.1280902079407113,0.2686034343419234,0.1235902519441233,0.2672279364038338,9414.300508975984,10.51992678642273,10.524648427963257,0.2622098250839044,592.0,True,0.1136089122187864,0.0007098936257405,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,f6ijfrp6,anp,in_context,1,rmse,0.1234938970066767,0.2660721428414191,0.1252366295815541,0.2690119596773495,8887.407831192017,9.933603525161743,10.06993842124939,0.262377408680552,540.0,True,0.0922958724505863,0.0003639639356786,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,fixrs2fo,anp,in_context,1,rmse,0.1258592840414402,0.2631560920695488,0.1257239570356025,0.2690402802708441,24520.950877666477,9.480546474456789,9.6375732421875,0.2607737697862887,1432.0,True,0.0630856701848367,5.338528208876637e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,g34ev5f5,anp,in_context,1,rmse,0.1273817945909259,0.2650957063221025,0.1273716877704372,0.2634138095077472,10505.15388584137,10.94792366027832,10.741048812866213,0.2613112608929132,649.0,True,0.0912300664433097,0.0001370464839284,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,g3c0k6p8,anp,in_context,1,rmse,0.1820003274860082,0.3285887308027761,0.1668458613913641,0.2813888893575806,13066.828079938889,8.752842903137207,7.764805555343628,0.2825937483608468,1011.0,True,0.1395262391854529,1.3196262418422204e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,ge0nebr4,anp,in_context,1,rmse,0.1244276937366133,0.2672033695380207,0.1235012652267033,0.2684728580178175,8912.242870092392,9.791955947875977,10.47423815727234,0.2623149811712104,542.0,True,0.0875174422525385,0.0006074996073425,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,h33j6pnq,anp,in_context,1,rmse,0.1246094007143648,0.2669644228958343,0.1259875041436638,0.2685672451343185,11941.150615215302,11.290703535079956,11.029347896575928,0.2600071768459545,761.0,True,0.1097627007854649,0.0002693883019285,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,hwy6wp03,anp,in_context,1,rmse,0.1516562028709949,0.2894840965600785,0.1390376908392209,0.2719219894828552,12879.112688541412,7.550743103027344,7.345747470855713,0.268620000284792,1129.0,True,0.1306216650930796,3.210577849550394e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,kd6nly6d,anp,in_context,1,rmse,0.1464984277892049,0.2815996081913178,0.1398713692374851,0.2696688612150305,14004.708678483965,10.29955244064331,10.689354181289673,0.2689631541379967,976.0,True,0.1927325521002058,5.846326121643416e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,kmsyije4,anp,in_context,1,rmse,0.1422330658557862,0.2827266413690779,0.1314986318250165,0.2678642772223125,4844.775312900543,11.294893741607666,10.552141904830933,0.264799355602698,192.0,True,0.003757960087271,0.0001718980674331,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,lyh2h5xd,anp,in_context,1,rmse,0.12578065899736,0.2673423440033886,0.1283680054682073,0.2665720806927852,8656.048187732697,12.25337052345276,11.975940704345703,0.260220793199234,689.0,True,0.1333533430891335,0.00021941976179,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,mba6lozl,anp,in_context,1,rmse,0.1267346687364467,0.2639930504528005,0.1274908114963564,0.2643554392471294,14016.737566947935,10.48075246810913,10.1186203956604,0.2615508894050057,949.0,True,0.1205526752143287,0.0001229607110732,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,rtl1xfhw,anp,in_context,1,rmse,0.1308025406653172,0.2693217927981775,0.1261225703973415,0.2645461070582984,13769.028567552568,8.757268905639648,8.835300922393799,0.2612384865485343,1067.0,True,0.0719015801147572,7.4827960376208e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,s370zaxg,anp,in_context,1,rmse,0.1219114253367029,0.2633602031705513,0.1219555814414464,0.2671724497211724,11777.54230427742,10.537630081176758,10.516051769256592,0.2602751618802881,766.0,True,0.1556313501899701,0.0005495716186411,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,swuyvnln,anp,in_context,1,rmse,0.1318557283841971,0.2723503332984724,0.1287283027167358,0.2690312393422294,16799.84773159027,10.092577934265137,10.194440364837646,0.2633632963493025,1213.0,True,0.1583450076165329,0.000114232541556,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,t6dr8lno,anp,in_context,1,rmse,0.1581575735769103,0.2930543607232471,0.1552402085778421,0.2768787679465108,9209.665989160538,7.045183181762695,7.308310508728027,0.2762711801759906,847.0,True,0.1312659178930547,1.889582693802601e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,usgld51x,anp,in_context,1,rmse,0.1255599623073506,0.2676559506512093,0.1263749001011422,0.2686641452907444,11959.242804050446,8.885071754455566,8.462225914001465,0.2616046904920362,850.0,True,0.1887496157029248,0.0002310152225018,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,vhdfecfh,anp,in_context,1,rmse,0.1257603568228239,0.2667648844929324,0.1279815870390667,0.2661075968734019,8779.512108564377,10.502431869506836,10.378384351730348,0.2629994596452855,536.0,True,0.0847309598677809,0.0001957889720121,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed1,zrvqdvl2,anp,in_context,1,rmse,0.1310882809197144,0.2668866349929909,0.1293967594859024,0.2672492072894241,13403.65740609169,7.622474670410156,7.92715311050415,0.2628370576250348,1065.0,True,0.1140393540835759,7.537078298264379e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,4kegobp3,anp,in_context,2,rmse,0.1352131582429556,0.266621143569264,0.1337656550961255,0.2774179112606634,8074.52352976799,6.47306489944458,6.529064655303955,0.2574098362319182,1203.0,True,0.0417753512189669,2.1019338091154404e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,4wq91z4w,anp,in_context,2,rmse,0.1205165798543404,0.2587274221412481,0.1267964618829472,0.2812876839080282,6943.34131360054,7.298583269119263,7.053493738174439,0.2572996562668935,574.0,True,0.1556313501899701,0.0005495716186411,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,7i30pjh3,anp,in_context,2,rmse,0.1264826727929782,0.2609368551266314,0.1287591344921924,0.2789838246580315,7709.339257717133,4.493846416473389,4.842204332351685,0.2563052826772393,917.0,True,0.1224191445444842,0.0001713436419711,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,871iayzo,anp,in_context,2,rmse,0.122179497931051,0.2604397889639445,0.1275250332188318,0.2790889899567531,6606.6217131614685,9.240365266799929,8.872406005859375,0.2589254293902536,375.0,True,0.0875174422525385,0.0006074996073425,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,8l2yoa9w,anp,in_context,2,rmse,0.1215504368080938,0.2605321140694818,0.1252734508382497,0.2808482838718814,9145.909193754196,6.896027565002441,7.26333212852478,0.2569049383900821,813.0,True,0.1957236684465528,0.0003965675081771,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,aekz3tw1,anp,in_context,2,rmse,0.1405895092976444,0.2703085090445793,0.1391010285234729,0.2789290592115638,15299.795305728912,8.205107688903809,7.8228583335876465,0.2593492679166271,1253.0,True,0.1927325521002058,5.846326121643416e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,ax0srmau,anp,in_context,2,rmse,0.1280322561025633,0.2602683492585559,0.1312868661076619,0.2793352882991021,11828.791110038756,7.339128732681274,7.394681453704834,0.2535331595794969,1058.0,True,0.1583450076165329,0.000114232541556,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,b2j2n0b9,anp,in_context,2,rmse,0.1316584944893974,0.2685631087166965,0.1286519997974458,0.2812042421565267,4727.61491560936,7.128890037536621,7.3101325035095215,0.2608550437573529,326.0,True,0.0040436794880651,0.0004626362841475,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,b4195uxh,anp,in_context,2,rmse,0.1383119429950574,0.2605073796784324,0.148259235316343,0.2762520271015051,12500.11744904518,7.552743911743164,7.413323640823364,0.2575706020050956,1177.0,True,0.0142072116395773,1.4936835544198446e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,bj6tkd35,anp,in_context,2,rmse,0.1417756781854581,0.2709364795507925,0.1410957097831506,0.2817498046362423,11750.622684001924,6.839074611663818,7.119086027145386,0.2625166192516028,1110.0,True,0.1306216650930796,3.210577849550394e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,dcbomool,anp,in_context,2,rmse,0.1609269437535294,0.2886837273058017,0.1634370366108336,0.2918587678955825,8608.12921500206,4.152325630187988,4.049520969390869,0.2753061509986965,1123.0,True,0.1395262391854529,1.3196262418422204e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,ev1nzd5q,anp,in_context,2,rmse,0.1669315192226541,0.301330764488192,0.1607937426275423,0.2984792018094569,18445.32433986664,1.9457135200500488,1.6499333381652832,0.280160626632096,1304.0,True,0.1976747676118452,1.5998881492631487e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,fna9ih1x,anp,in_context,2,rmse,0.1275605984565575,0.2568694872546772,0.1313308537746325,0.2781771958415978,15300.998057842256,6.343751668930054,5.832933664321899,0.2555214051842848,1712.0,True,0.0317939167291039,1.6624564693643617e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,galzfera,anp,in_context,2,rmse,0.1383505717851591,0.2691724948693261,0.1377995743866944,0.2794465708696749,6876.835003852844,6.887888669967651,7.290409564971924,0.2595920803080956,579.0,True,0.1043696643500143,6.75031252159592e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,khsavzg4,anp,in_context,2,rmse,0.1359856109095839,0.2729472756306447,0.1325465022257332,0.2791075240155183,12083.258589982986,9.82165789604187,9.379302263259888,0.2572285409010585,718.0,True,0.1205526752143287,0.0001229607110732,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,l5bz0lox,anp,in_context,2,rmse,0.1276209744647019,0.2670498909773589,0.1308273426442113,0.2801742747949317,5518.4298787117,6.808355331420898,7.025381326675415,0.2574150667771309,425.0,True,0.0922958724505863,0.0003639639356786,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,lmxcfdxb,anp,in_context,2,rmse,0.1240167009689242,0.2623468378615681,0.1259970484552426,0.2760347866979405,7427.202151536941,4.4907660484313965,4.506112813949585,0.2550563416679919,914.0,True,0.1887496157029248,0.0002310152225018,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,mhmkle7a,anp,in_context,2,rmse,0.1238274832687088,0.2679516149006268,0.1260141935500419,0.2800324045218331,7466.485436439514,6.908713817596436,7.541072368621826,0.2588228083237552,304.0,True,0.0286706574818092,0.0007750644796341,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,mkelvmm6,anp,in_context,2,rmse,0.1364329781812589,0.2687186090262884,0.1365313959475798,0.2789752928274422,5505.081036806107,3.909040927886963,3.8962173461914062,0.2589749496473459,706.0,True,0.1140393540835759,7.537078298264379e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,ncc472n2,anp,in_context,2,rmse,0.124511012914236,0.2640383547736927,0.1267423240122533,0.28047403087591,14641.53535747528,16.858473300933838,16.86490750312805,0.2573415328326262,626.0,True,0.0236548851737866,0.0001904767808428,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,q4brkb97,anp,in_context,2,rmse,0.1371684812998043,0.2651670796581234,0.1381824614746109,0.2807049299719531,11019.1859292984,6.66491961479187,6.790748834609985,0.2607598940833788,1039.0,True,0.0932621545712612,3.082131641442947e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,rd8gnaey,anp,in_context,2,rmse,0.1308933074536098,0.2654669757756951,0.1297376498729489,0.2785064844558486,6809.6377720832825,3.9311232566833496,3.781025886535645,0.2565209995655623,899.0,True,0.0630856701848367,5.338528208876637e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,spwga82c,anp,in_context,2,rmse,0.1250655904972298,0.2643540850860575,0.1284161647913184,0.2801952833335295,15209.95969605446,11.993266105651855,11.64290976524353,0.2566278169508994,715.0,True,0.1097627007854649,0.0002693883019285,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,wh0hpfix,anp,in_context,2,rmse,0.1492995606157475,0.2754141827452068,0.1545763425522668,0.2905511561092474,8984.507486820221,5.999159336090088,5.83547306060791,0.2729516239425346,948.0,True,0.1312659178930547,1.889582693802601e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,xmk4h9ds,anp,in_context,2,rmse,0.1233236720168558,0.2622892466292603,0.1278033308158162,0.2823813397060865,6761.596547842026,6.283572196960449,5.959841728210449,0.2571538308570682,592.0,True,0.0529111224209254,0.0003535634629148,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,xq6haas5,anp,in_context,2,rmse,0.1263942013562087,0.2594478533417831,0.1275214026367696,0.2764970040349664,14822.16780948639,10.074726104736328,9.787837028503418,0.2540299132917683,600.0,True,0.0847309598677809,0.0001957889720121,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,xwc5lzmb,anp,in_context,2,rmse,0.1239663633006303,0.2582534607758634,0.1297862103355558,0.2781692826873742,7474.333238840103,5.1433281898498535,5.199541330337524,0.2557376023315832,760.0,True,0.0912300664433097,0.0001370464839284,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,y59q6xqq,anp,in_context,2,rmse,0.1277591870502917,0.265677620001319,0.1269894919490863,0.2795610375118038,7326.299911260605,4.639236927032471,4.3679258823394775,0.2567337537396577,915.0,True,0.1333533430891335,0.00021941976179,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,ybj908uh,anp,in_context,2,rmse,0.1336303067500612,0.2633782504751958,0.1351406357062795,0.2776904133880342,10160.220931768416,4.532498359680176,4.572805643081665,0.2578892249696482,1329.0,True,0.0420765122147681,1.810725406663106e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,ydy9gjv5,anp,in_context,2,rmse,0.1249277144087651,0.2578056971995701,0.1291537112129038,0.2786874149901218,8590.370351314545,4.1061110496521,4.448146104812622,0.2553075339630321,1083.0,True,0.0719015801147572,7.4827960376208e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,z6djedo6,anp,in_context,2,rmse,0.1231518648262839,0.2637539091738888,0.1269178619177174,0.2842067663434275,6791.597443342209,6.684561252593994,6.953139543533325,0.2567393887344177,551.0,True,0.1136089122187864,0.0007098936257405,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed2,zfjd4g6f,anp,in_context,2,rmse,0.1294263856534372,0.2662666044939475,0.1291610913092597,0.2780354579271583,3755.528343439102,5.202171802520752,5.277237892150879,0.257659745944783,326.0,True,0.003757960087271,0.0001718980674331,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed3,02vcdl66,anp,in_context,3,rmse,0.1235524058564978,0.2666831260456579,0.1217067715505523,0.2673102172348385,13418.649046897888,10.890213012695312,10.996770858764648,0.2621041008665317,899.0,True,0.1556313501899701,0.0005495716186411,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed3,437nrcu3,anp,in_context,3,rmse,0.1267849830237452,0.2694252332915323,0.1247360557664056,0.265644513267891,9416.37766814232,9.92840027809143,9.855847835540771,0.2624226538504224,584.0,True,0.0922958724505863,0.0003639639356786,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed3,49x4ush8,anp,in_context,3,rmse,0.1665274809428701,0.3068831459004954,0.1537583906846105,0.2796251953211821,17871.735454559326,9.953587770462036,9.121527433395386,0.2809004217944956,1326.0,True,0.1395262391854529,1.3196262418422204e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed3,4eri0l7r,anp,in_context,3,rmse,0.1221253751701565,0.2634836884392622,0.1252410265061531,0.2684148417257766,14235.122220039368,8.5980966091156,8.391023635864258,0.2627682199485456,1008.0,True,0.1333533430891335,0.00021941976179,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed3,5g7vlo0z,anp,in_context,3,rmse,0.1320088588828558,0.2723361676887997,0.126719536745361,0.2635273253808257,6132.489480257034,6.9239373207092285,6.934297561645508,0.2621138030388035,515.0,True,0.0847309598677809,0.0001957889720121,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed3,5melqu8l,anp,in_context,3,rmse,0.1273356925116044,0.2673896433156567,0.1274152279008266,0.2655583671065192,11019.090755462646,7.35098671913147,6.361135005950928,0.2638220242319967,1025.0,True,0.0630856701848367,5.338528208876637e-05,,,,,,,,,,,,,,,,
anp-in_context-log_price-seed3,6wkgurad,anp,in_context,3,rmse,0.1274451504934334,0.271514023275075,0.1246804521505635,0.2665332668622227,8225.110863924026,9.898782968521118,10.486108779907228,0.2620541872813349,478.0,True,0.0236548851737866,0.0001904767808428,,,,,,,,,,,,,,,,
